gains	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	9.17E-03	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
breaks	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	1.52E-02	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
seniors	5.02E-03	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	3.16E-03	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
write	5.02E-03	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	1.59E-04	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
offs	5.02E-03	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	1.59E-04	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
stock	5.02E-03	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	1.59E-04	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
losses	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	3.16E-03	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
60	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	3.26E-03	2.10E-04	3.01E-04	1.45E-04	1.43E-04	5.54E-03	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	1.72E-04	6.17E-03	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
middle	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	9.45E-03	4.18E-03	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	2.47E-03	2.08E-03	1.03E-04	2.76E-04	1.72E-04	1.59E-04	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
income	2.52E-04	2.70E-04	1.97E-04	2.19E-04	3.09E-04	1.40E-04	1.64E-04	2.10E-04	3.01E-04	1.45E-04	1.43E-04	2.78E-04	2.37E-04	2.76E-04	6.37E-05	1.04E-04	1.03E-04	2.76E-04	3.43E-03	1.52E-02	1.79E-04	1.65E-04	1.75E-04	1.59E-04	2.04E-04
